"Classification","xDim","yDim"
"PanCK",140.025,110.824999999999
"PanCK",318.825000000001,109.924999999999
"PanCK",390.225,117.424999999999
"PanCK",544.825000000001,110.724999999999
"PanCK",27.0249999999996,112.724999999999
"PanCK",219.925,112.924999999999
"PanCK",379.924999999999,111.125
"PanCK",439.325000000001,112.224999999999
"PanCK",516.625,111.424999999999
"PanCK",536.424999999999,111.324999999999
"PanCK",586.525,110.625
"PanCK",526.725,113.424999999999
"PanCK",242.525,112.224999999999
"PanCK",310.025,110.625
"PanCK",11.4250000000002,113.025
"PanCK",233.925,111.324999999999
"PanCK",427.225,111.824999999999
"PanCK",608.924999999999,114.824999999999
"PanCK",403.625,115.025
"CD68",180.325,112.324999999999
"Neither",184.925,113.125
"PanCK",472.625,115.224999999999
"Neither",173.925,114.625
"PanCK",335.225,118.125
"PanCK",145.825,112.724999999999
"CD68",210.125,116.324999999999
"PanCK",372.625,114.424999999999
"PanCK",458.225,116.224999999999
"PanCK",67.7250000000004,116.125
"PanCK",314.725,115.424999999999
"CD68",193.725,116.525
"PanCK",110.425,115.224999999999
"PanCK",420.325000000001,116.824999999999
"PanCK",510.725,115.924999999999
"Neither",78.7250000000004,115.625
"PanCK",126.425,117.224999999999
"PanCK",307.625,116.724999999999
"PanCK",485.725,115.824999999999
"PanCK",550.125,118.924999999999
"PanCK",239.025,116.724999999999
"PanCK",264.125,118.224999999999
"PanCK",19.7250000000004,117.025
"PanCK",136.525,120.525
"PanCK",320.325000000001,117.424999999999
"PanCK",328.525,116.724999999999
"Neither",201.925,117.224999999999
"Neither",50.125,116.625
"PanCK",165.225,117.924999999999
"CD68: PD-L1",254.325,119.424999999999
"PanCK",345.924999999999,118.525
"PanCK",361.125,119.224999999999
"CD68",148.325,118.025
"PanCK",408.725,119.525
"PanCK",539.225,117.125
"Neither",42.0249999999996,119.025
"PanCK",101.125,121.125
"Neither",186.025,120.924999999999
"PanCK",231.225,120.125
"PanCK",589.725,117.724999999999
"Neither",284.225,123.924999999999
"PanCK",522.025,123.125
"PanCK",28.7250000000004,119.025
"PanCK",534.725,121.125
"PanCK",31.3249999999998,122.824999999999
"PanCK",215.825,120.824999999999
"Neither",76.2250000000004,122.525
"PanCK",157.125,123.324999999999
"PanCK",238.325,122.324999999999
"PanCK",115.625,123.125
"PanCK",367.625,124.025
"PanCK",427.725,120.224999999999
"CD68: PD-L1",438.225,122.625
"PanCK",489.625,123.125
"PanCK",10.2250000000004,120.924999999999
"PanCK",224.425,121.224999999999
"PanCK",274.225,122.824999999999
"PanCK",448.125,120.724999999999
"PanCK",465.825000000001,120.824999999999
"Neither",501.825000000001,120.724999999999
"PanCK",23.7250000000004,122.525
"CD68",52.8249999999998,122.625
"CD68",87.4250000000002,122.224999999999
"PanCK",380.924999999999,121.025
"PanCK",15.7250000000004,123.625
"PanCK",60.125,121.025
"PanCK",472.424999999999,123.924999999999
"PanCK",245.625,124.025
"Neither",303.325,123.125
"PanCK",543.125,126.625
"PanCK",314.125,124.224999999999
"PanCK",176.925,123.224999999999
"PanCK",453.625,127.324999999999
"Neither",529.025,123.125
"PanCK",574.025,125.924999999999
"PanCK",36.7250000000004,126.125
"PanCK",376.725,124.924999999999
"PanCK",556.825000000001,123.724999999999
"PanCK",145.125,124.525
"Neither",198.325,126.924999999999
"PanCK",264.425,127.224999999999
"PanCK",421.025,125.525
"PanCK",217.125,126.125
"PanCK",480.424999999999,126.525
"PanCK",514.424999999999,126.525
"PanCK",8.82499999999982,125.324999999999
"Neither: PD-L1",191.125,126.724999999999
"PanCK",464.825000000001,126.224999999999
"PanCK",323.225,128.324999999999
"PanCK",354.525,129.125
"PanCK",168.725,125.724999999999
"Neither",508.325000000001,126.424999999999
"PanCK",533.025,127.324999999999
"PanCK",222.825,126.724999999999
"CD68: PD-L1",429.625,128.125
"PanCK",606.525,129.125
"PanCK",5.22500000000036,128.324999999999
"PanCK",64.3249999999998,127.125
"PanCK",131.025,126.824999999999
"PanCK",344.325000000001,131.125
"PanCK",413.924999999999,127.424999999999
"PanCK",334.825000000001,128.525
"PanCK",561.325000000001,129.724999999999
"Neither",500.625,129.724999999999
"PanCK",593.125,127.824999999999
"PanCK",125.125,126.525
"PanCK",150.325,130.724999999999
"CD68",74.2250000000004,128.224999999999
"PanCK",232.225,129.625
"PanCK",568.424999999999,131.025
"PanCK",23.2250000000004,130.424999999999
"PanCK",209.125,132.625
"PanCK",530.125,131.224999999999
