"Classification","xDim","yDim"
"CD68",231.450000000001,96.5750000000007
"Neither",477.35,98.6749999999993
"Neither",204.950000000001,99.7749999999996
"PanCK",285.950000000001,100.075000000001
"PanCK",394.550000000001,98.2749999999996
"Neither",144.85,98.2749999999996
"PanCK",361.950000000001,97.5750000000007
"CD68",32.8500000000004,99.0750000000007
"PanCK",269.35,101.275
"Neither",185.550000000001,101.275
"CD68",154.950000000001,99.0750000000007
"Neither",343.75,100.174999999999
"PanCK",441.450000000001,99.7749999999996
"PanCK",7.35000000000036,101.975
"Neither",121.050000000001,100.575000000001
"Neither",313.85,103.275
"Neither",385.150000000001,104.875
"Neither",136.75,101.775
"CD68: PD-L1",82.8500000000004,102.475
"Neither",322.050000000001,101.975
"PanCK",399.35,101.975
"PanCK",56.25,102.475
"Neither",99.1500000000015,102.775
"Neither: PD-L1",74.75,103.975
"Neither",254.950000000001,103.275
"CD68: PD-L1",304.550000000001,102.375
"Neither",90.0500000000011,103.975
"CD68",232.25,104.275
"PanCK",362.75,106.875
"PanCK",449.150000000001,102.975
"CD68: PD-L1",297.650000000001,105.075000000001
"PanCK",437.85,103.875
"Neither",220.85,104.975
"CD68",159.85,106.174999999999
"Neither",430.150000000001,105.075000000001
"Neither",113.75,104.674999999999
"Neither",200.650000000001,105.475
"PanCK",326.050000000001,107.475
"PanCK",49.4500000000007,105.275
"Neither",409.35,108.975
"PanCK",0.25,106.975
"PanCK",60.9500000000007,106.674999999999
"Neither",351.25,104.775
"CD68: PD-L1",34.8500000000004,105.275
"PanCK",481.75,106.375
"Neither",107.450000000001,105.775
"PanCK",67.8500000000004,104.875
"Neither",132.650000000001,109.075000000001
"Neither",190.25,106.775
"PanCK",276.950000000001,107.575000000001
"Neither",261.25,105.475
"PanCK",339.550000000001,107.475
"PanCK",395.150000000001,111.575000000001
"Neither",265.550000000001,107.375
"CD68",169.550000000001,110.775
"Neither",372.950000000001,110.875
"CD68",122.35,108.375
"Neither",147.85,108.475
"PanCK",27.0500000000011,109.575000000001
"PanCK",68.8500000000004,109.275
"Neither",100.75,111.174999999999
"PanCK",443.85,109.075000000001
"Neither",197.25,110.275
"CD68",257.950000000001,109.975
"PanCK",286.650000000001,110.975
"PanCK",435.650000000001,109.674999999999
"PanCK",487.550000000001,111.775
"CD68",78.5500000000011,114.475
"PanCK",19.6500000000015,110.875
"PanCK",45.3500000000004,109.575000000001
"Neither",141.25,111.975
"Neither",306.050000000001,111.875
"CD68: PD-L1",218.25,112.975
"CD68: PD-L1",266.650000000001,118.075000000001
"PanCK",332.950000000001,112.375
"PanCK",39.3500000000004,111.674999999999
"CD68",209.150000000001,114.674999999999
"PanCK",337.550000000001,112.775
"PanCK",49.8500000000004,113.375
"PanCK",55.1500000000015,112.075000000001
"PanCK",62.8500000000004,115.375
"Neither",228.450000000001,115.674999999999
"PanCK",419.85,113.674999999999
"Neither",89.9500000000007,112.275
"PanCK",433.650000000001,119.575000000001
"Neither",157.050000000001,115.875
"Neither",311.75,115.075000000001
"PanCK",447.150000000001,115.875
"PanCK",30.0500000000011,115.475
"CD68",259.25,117.174999999999
"PanCK",277.450000000001,116.475
"Neither",350.550000000001,113.875
"Neither",147.85,115.875
"Neither",121.650000000001,117.875
"PanCK",388.450000000001,117.575000000001
"PanCK",3.85000000000036,116.575000000001
"Neither",192.150000000001,118.174999999999
"Neither",87.3500000000004,116.475
"CD68",252.450000000001,116.375
"CD68",343.450000000001,117.975
"PanCK",36.9500000000007,117.875
"Neither",237.450000000001,118.575000000001
"Neither",176.450000000001,118.575000000001
"PanCK",318.85,118.475
"CD68",379.150000000001,119.174999999999
"PanCK",335.35,118.475
"PanCK",21.9500000000007,120.775
"Neither",140.150000000001,119.674999999999
"CD68",355.550000000001,118.975
"CD68: PD-L1",367.650000000001,119.174999999999
"Neither",103.25,118.275
"PanCK",112.050000000001,118.275
"PanCK",328.85,118.174999999999
"PanCK",45.1500000000015,120.975
"Neither",93.9500000000007,120.075000000001
"PanCK",151.450000000001,120.075000000001
"Neither",82.8500000000004,123.375
