Classification,Parent,Centroid X µm,Centroid Y µm
PanCK,Annotation,1888.4,3185.3
CD3,Annotation,2010.2,3186.7
CD3,Annotation,1999.2,3190.8
CD3,Annotation,1992.1,3193.2
CD3,ROI_3,1680.6,2392.7
CD3: CD8,ROI_3,1720.5,2394.4
CD3,ROI_3,1614.2,2392.8
CD3,ROI_3,1544.9,2393.7
CD3,ROI_3,1577.9,2393.8
,ROI_3,1639.4,2395.1
,ROI_3,1602.4,2397
,ROI_3,1647.6,2396.4
CD3,ROI_3,1593.2,2397.9
CD3,ROI_3,1541.7,2399.6
,ROI_3,1624.3,2400.2
,ROI_3,1612.3,2399.8
CD3,ROI_3,1635.5,2401
CD3,ROI_3,1552.2,2401.5
PanCK,ROI_3,1680.1,2402.6
,ROI_3,1574.7,2402.2
CD3,ROI_3,1586.5,2404.2
CD3,ROI_3,1656.8,2406.8
,ROI_3,1599.4,2406
,ROI_3,1610.3,2408.4
,ROI_3,1566,2412
CD3,ROI_3,1528.7,2413.1
CD3,ROI_3,1579.5,2414.7
CD3: CD8,ROI_3,1665.6,2415.2
,ROI_3,1536.7,2416.2
,ROI_3,1722.7,2416.9
CD3,ROI_3,1615.9,2419.4
,ROI_3,1700.1,2418.4
,ROI_3,1658.7,2420.7
,ROI_3,1525.5,2422
CD3,ROI_3,1587.8,2423.2
,ROI_3,1679.4,2424.6
CD3: CD8,ROI_3,1716.2,2422.3
CD3,ROI_3,1535.6,2424.8
CD3,ROI_3,1642.6,2424.7
,ROI_3,1630,2429.1
CD3,ROI_3,1715.7,2430.4
CD3,ROI_3,1654.2,2429
CD3,ROI_3,1526.9,2432
CD3,ROI_3,1568.6,2435.1
,ROI_3,1597.2,2434.3
CD3,ROI_3,1684,2435.2
CD3,ROI_3,1608.1,2437.3
PanCK,ROI_3,1650,2437.9
CD3,ROI_3,1637.7,2439.5
CD3,ROI_3,1517.1,2439.9
CD3,ROI_3,1535.1,2441.8
CD3,ROI_3,1585.8,2439.4
CD3,ROI_3,1526.2,2439.8
,ROI_3,1621.3,2442.3
PanCK,ROI_3,1560.7,2443.1
,ROI_3,1577.4,2445.9
CD3,ROI_3,1524,2446
CD3,ROI_3,1664.3,2445.6
CD3,ROI_3,1604.5,2446.2
CD3: CD8,ROI_3,1699.3,2447.1
CD3,ROI_3,1551.9,2448.1
PanCK,ROI_3,1543.1,2448.3
PanCK,ROI_3,1528.1,2447.6
,ROI_3,1728.6,2448.9
CD3,ROI_3,1516.8,2449.3
CD3,ROI_3,1563.7,2452.1
CD3,ROI_3,1537.1,2454
CD3,ROI_3,1671.1,2454
PanCK,ROI_3,1529.1,2453
CD3,ROI_3,1548,2459.5
CD3,ROI_3,1647.7,2456.3
CD3,ROI_3,1719.5,2456.8
PanCK,ROI_3,1574.7,2458.1
PanCK,ROI_3,1530.4,2461.3
CD3,ROI_3,1559.5,2462
,ROI_3,1703.9,2461.1
CD3,ROI_3,1591.9,2461.9
,ROI_3,1652.4,2465.2
PanCK,ROI_3,1566.5,2465.7
PanCK,ROI_3,1539.3,2463.1
CD3,ROI_3,1524.9,2468
,ROI_3,1630.5,2466.1
CD3,ROI_3,1598.4,2467.6
PanCK,ROI_3,1543.7,2467.7
CD3,ROI_3,1572.6,2468.7
PanCK,ROI_3,1580.7,2468.2
PanCK,ROI_3,1553.9,2472.4
,ROI_3,1674.5,2472.1
CD3,ROI_3,1697.5,2472.4
PanCK,ROI_3,1537.7,2474.5
PanCK,ROI_3,1520.4,2476.9
CD3,ROI_3,1592.4,2475.3
CD3: CD8,ROI_3,1650.6,2477.9
CD3,ROI_3,1662.4,2476.4
PanCK,ROI_3,1575.5,2476.5
PanCK,ROI_3,1568.5,2479.8
,ROI_3,1611.6,2479.6
PanCK,ROI_3,1559,2479.9
CD3,ROI_3,1582.2,2482
CD3,ROI_3,1600.4,2480.8
PanCK,ROI_3,1530.5,2484.8
CD3,ROI_3,1624.1,2482.1
,ROI_3,1699.8,2482.3
CD3,ROI_3,1593.1,2484.4
CD8,ROI_3,1656.3,2485.7
PanCK,ROI_3,1519.3,2489.4
PanCK,ROI_3,1541.1,2488.4
PanCK,ROI_3,1560.7,2489
CD3,ROI_3,1605.9,2486.7
CD3,ROI_3,1665,2486.6
CD3,ROI_3,1572.6,2489.7
CD3,ROI_3,1626,2489.2
PanCK,ROI_3,1596.6,2490.7
CD3,ROI_3,1614.9,2491.5
PanCK,ROI_3,1589.1,2490
,ROI_3,1683,2492.1
PanCK,ROI_3,1549,2493.2
CD3,ROI_3,1672.3,2492.1
CD3: CD8,ROI_3,1656.1,2492.7
CD3,ROI_3,1607.8,2493.8
CD8,ROI_3,1633.1,2492.7
CD3,ROI_3,1704,2493.9
CD3,ROI_3,1580.9,2495.8
PanCK,ROI_3,1600.1,2493.5
CD3,ROI_3,1555.6,2499.7
PanCK,ROI_3,1590.7,2495.7
,ROI_3,1715.4,2498.2
CD3,ROI_3,1602.7,2498.7
CD3,ROI_3,1697,2500.3
CD3,ROI_3,1670.9,2498.9
PanCK,ROI_3,1523.3,2501.3
PanCK,ROI_3,1588.9,2500.8
CD3,ROI_3,1595.1,2503.6
PanCK,ROI_3,1571.7,2500.7
PanCK,ROI_3,1532.3,2504.4
CD3,ROI_3,1664.6,2504.4
CD3,ROI_3,1615,2505.5
PanCK,ROI_3,1543.8,2506.2
PanCK,ROI_3,1585.4,2506.5
CD3,ROI_3,1603.7,2506.4
CD3,ROI_3,1576.4,2509.8
,ROI_3,1649.2,2508.5
,ROI_3,1659.2,2513.8
PanCK,ROI_3,1525.5,2513.4
PanCK,ROI_3,1539.2,2516.3
PanCK,ROI_3,1607.7,2513.9
PanCK,ROI_3,1612.9,2514.1
PanCK,ROI_3,1593.6,2516
PanCK,ROI_3,1601.3,2514
,ROI_3,1721.7,2513.6
PanCK,ROI_3,1583.3,2516.6
PanCK,ROI_3,1618.4,2516.6
PanCK,ROI_3,1646.6,2518.4
CD3: CD8,ROI_3,1722.5,2519.2
PanCK,ROI_3,1521.6,2522.9
,ROI_3,1560.5,2522.2
CD3,ROI_3,1611.5,2522.8
PanCK,ROI_3,1603,2523
PanCK,ROI_3,1574.5,2522.5
PanCK,ROI_3,1636.8,2523.6
PanCK,ROI_3,1587.6,2526.5
PanCK,ROI_3,1535.2,2526.6
CD3,ROI_3,1682.5,2526.9
,ROI_3,1550.4,2528.5
CD3,ROI_3,1599.4,2531.6
PanCK,ROI_3,1578,2531.1
CD3,ROI_3,1631.6,2531.5
CD3,ROI_3,1723.8,2534.9
,ROI_3,1555.3,2536.3
PanCK,ROI_3,1529.8,2537.4
PanCK,ROI_3,1592.2,2538.7
PanCK,ROI_3,1570.6,2538.9
PanCK,ROI_3,1540,2538
CD3,ROI_3,1583.4,2538.1
CD3,ROI_3,1627,2540.2
,ROI_3,1617.3,2541.4
CD3,ROI_3,1640.8,2541.2
CD3,ROI_3,1659.6,2541.5
CD3,ROI_3,1577.6,2541.3
CD3,ROI_3,1681,2544.3
CD3,ROI_3,1586.8,2544.8
,ROI_3,1632,2545.7
PanCK,ROI_3,1565.8,2548.8
PanCK,ROI_3,1582,2550.6
CD3,ROI_3,1556.4,2549.8
CD3,ROI_3,1530.6,2549
PanCK,ROI_3,1521.1,2550.7
CD3,ROI_3,1659,2551.5
CD3,ROI_3,1547.7,2555.6
PanCK,ROI_3,1677.2,2556.1
PanCK,ROI_3,1536.7,2557.4
PanCK,ROI_3,1575.3,2558.4
,ROI_3,1639.2,2556.6
PanCK,ROI_3,1525,2558
CD3,ROI_3,1566.9,2560.1
CD3,ROI_3,1667.3,2557.8
CD3,ROI_3,1597,2563
,ROI_3,1616,2563.4
CD3,ROI_3,1698.4,2564.2
,ROI_3,1635.6,2564.1
PanCK,ROI_3,1681.7,2564.4
PanCK,ROI_3,1667.9,2564.7
PanCK,ROI_3,1715.8,2567.9
PanCK,ROI_3,1556.2,2567.5
PanCK,ROI_3,1543,2568.3
CD3,ROI_3,1626.7,2565.7
PanCK,ROI_3,1688.1,2567.6
,ROI_3,1607.7,2566.4
CD3,ROI_3,1676.6,2567.8
CD3,ROI_3,1582,2568.7
PanCK,ROI_3,1571.4,2568.2
CD3,ROI_3,1669.7,2571.2
PanCK,ROI_3,1530.6,2573.6
PanCK,ROI_3,1565.4,2572.3
CD3,ROI_3,1597,2574.3
CD3,ROI_3,1642.8,2573.3
CD3,ROI_3,1722.7,2575.4
PanCK,ROI_3,1663.7,2574.9
CD3,ROI_3,1678,2574
CD3,ROI_3,1571.8,2576.4
CD3,ROI_3,1581.6,2578
PanCK,ROI_3,1672.3,2578.9
CD3,ROI_3,1683.2,2578.8
,ROI_3,1619.8,2579.1
CD3,ROI_3,1570.5,2585.9
PanCK,ROI_3,1678.8,2588.1
PanCK,ROI_3,1540.7,2587.9
PanCK,ROI_3,1670.9,2591.9
PanCK,ROI_3,1694.8,2593.7
,ROI_3,1628.1,2594.1
PanCK,ROI_3,1535.6,2598
CD3,ROI_3,1590,2596.5
PanCK,ROI_3,1724.6,2597
PanCK,ROI_3,1579.9,2600.8
PanCK,ROI_3,1664.4,2597.8
PanCK,ROI_3,1682.3,2597
PanCK,ROI_3,1548.4,2596.6
PanCK,ROI_3,1557.8,2603.8
PanCK,ROI_3,1567.7,2602.3
PanCK,ROI_3,1523.9,2601.3
CD3,ROI_3,1658.9,2602.6
CD3,ROI_3,1666.8,2610.3
PanCK,ROI_3,1574.5,2614.4
CD3,ROI_3,1548.7,2613.4
PanCK,ROI_3,1535.2,2616.2
PanCK,ROI_3,1560.3,2617.3
PanCK,ROI_3,1613.5,2615.8
PanCK,ROI_3,1681.3,2618.2
PanCK,ROI_3,1590.3,2618.1
,ROI_3,2010.7,2391.9
CD3,ROI_3,1805.2,2392
,ROI_3,1693.7,2392.3
CD3,ROI_3,2028.5,2392.8
CD3,ROI_3,1730.8,2390.8
CD3: CD8,ROI_3,1822.7,2392
CD3,ROI_3,1925.7,2393.6
CD3,ROI_3,1966.9,2394.4
,ROI_3,2052.5,2391.8
,ROI_3,1769.8,2391.4
,ROI_3,2094.1,2392.6
,ROI_3,2060.2,2395
CD3: CD8,ROI_3,1875.7,2398
CD3: CD8,ROI_3,1945.4,2396.3
CD3,ROI_3,1867.4,2396.3
,ROI_3,1837,2396.7
CD3,ROI_3,1849.5,2396.7
CD3: CD8,ROI_3,1778.2,2396.5
CD3: CD8,ROI_3,1895.3,2395.5
CD3: CD8,ROI_3,1761.2,2395
CD3,ROI_3,1903.9,2399.1
CD3,ROI_3,1734.4,2398.9
CD3,ROI_3,1818,2400
CD3: CD8,ROI_3,1934.6,2399.5
,ROI_3,2227.2,2396.8
CD3: CD8,ROI_3,1889.7,2400.1
CD3,ROI_3,1957.3,2398.1
,ROI_3,2019.2,2399.5
CD3,ROI_3,1916.3,2399.2
,ROI_3,2095.9,2398.7
CD3,ROI_3,1830.1,2399.5
CD3,ROI_3,1785.9,2401.2
,ROI_3,1796.5,2401.5
CD3: CD8,ROI_3,1768,2401.9
,ROI_3,2010.7,2403.2
,ROI_3,1805.8,2403
,ROI_3,2064.1,2403.8
,ROI_3,2032.2,2404.9
CD3: CD8,ROI_3,1923.7,2402.3
,ROI_3,2149.8,2401.8
,ROI_3,1825.1,2402.7
,ROI_3,1994.9,2403.3
,ROI_3,2233.3,2403.9
CD3,ROI_3,1941.8,2404.6
,ROI_3,2097.9,2406.1
CD3: CD8,ROI_3,1898.2,2405.3
CD3,ROI_3,1952,2405.9
,ROI_3,1717.7,2405.4
,ROI_3,1841.3,2405.6
,ROI_3,1848.5,2405.6
,ROI_3,1867.8,2406
CD3: CD8,ROI_3,1968.8,2405.2
,ROI_3,2025.9,2406.1
CD3,ROI_3,1739.6,2407.5
,ROI_3,2182.3,2406.4
CD3,ROI_3,1960.1,2407.7
,ROI_3,2160.5,2407.2
,ROI_3,2214,2407
CD3,ROI_3,1828.8,2408.7
CD3,ROI_3,1885,2407.7
CD3: CD8,ROI_3,1908,2408.4
CD3: CD8,ROI_3,1921,2410
CD3: CD8,ROI_3,1981.1,2409.3
,ROI_3,1795.8,2409.3
,ROI_3,1729.6,2410
CD3,ROI_3,1769.2,2410.8
,ROI_3,2173.3,2411.6
,ROI_3,2188.9,2410.8
,ROI_3,1813.6,2412.6
CD3: CD8,ROI_3,1933.9,2412.5
,ROI_3,2038.5,2412
CD3,ROI_3,1747.7,2412.3
CD3: CD8,ROI_3,1896.7,2412.1
,ROI_3,2060.7,2411.1
CD8,ROI_3,1946.3,2411.5
CD3: CD8,ROI_3,1966.8,2412.8
CD3: CD8,ROI_3,1803,2414.4
,ROI_3,1855.3,2412.3
CD3: CD8,ROI_3,1940.6,2412.2
,ROI_3,2023.7,2412.2
,ROI_3,2140.6,2413.5
,ROI_3,2217.6,2413.9
,ROI_3,2202.5,2412.7
CD3: CD8,ROI_3,1911.4,2414.6
CD3: CD8,ROI_3,1867.5,2415.5
,ROI_3,1840.3,2414.2
,ROI_3,1877.7,2415
CD3: CD8,ROI_3,1951.6,2415
,ROI_3,1989.3,2415.6
,ROI_3,1788.7,2415.7
PanCK: CD8,ROI_3,1979.3,2417
,ROI_3,1831.9,2417.6
,ROI_3,2110.9,2416.1
CD3: CD8,ROI_3,1902.8,2416.8
CD3: CD8,ROI_3,1959.6,2418.3
,ROI_3,2059.4,2416.5
,ROI_3,2030.1,2418.2
,ROI_3,1892.7,2419.2
CD3: CD8,ROI_3,1845.1,2418.7
CD3: CD8,ROI_3,1929.9,2418.5
,ROI_3,2219.7,2421.8
PanCK,ROI_3,1948.2,2419.1
,ROI_3,2010.4,2417.7
,ROI_3,1743.4,2421
,ROI_3,1971.1,2421.6
CD3,ROI_3,2019,2422
,ROI_3,2092.3,2418.3
,ROI_3,1732.4,2418.7
CD3: CD8,ROI_3,1915.4,2420.5
,ROI_3,2144.3,2421
,ROI_3,2201.6,2420.1
CD3: CD8,ROI_3,1921.8,2421.2
,ROI_3,2187.5,2419.7
CD3: CD8,ROI_3,1908.3,2420.1
CD3,ROI_3,1942,2422.3
,ROI_3,2049,2420.2
,ROI_3,2003,2421.1
,ROI_3,2043.4,2420.7
,ROI_3,2037.6,2420.6
,ROI_3,2083.5,2420.7
,ROI_3,1879.8,2422.7
,ROI_3,2060.1,2421.7
CD3: CD8,ROI_3,1847.2,2424.1
,ROI_3,1853.5,2424
,ROI_3,1903.6,2423.9
,ROI_3,1736.6,2424.6
,ROI_3,1984.1,2424.8
CD3: CD8,ROI_3,1928.1,2425.3
CD3: CD8,ROI_3,1959.7,2426.5
,ROI_3,2090.6,2426.2
,ROI_3,2056.8,2426.4
,ROI_3,2131.6,2425.7
,ROI_3,2035.6,2427.1
,ROI_3,1952.5,2427.1
CD3,ROI_3,1913.3,2428.5
,ROI_3,1770.6,2430
,ROI_3,1993,2428
,ROI_3,2119.6,2428.5
,ROI_3,1869.3,2429
CD3,ROI_3,1935.8,2430
,ROI_3,2085.1,2430.6
CD3,ROI_3,1946.4,2429.9
,ROI_3,2026.8,2429.9
,ROI_3,2169,2429.3
,ROI_3,1977.9,2431.3
,ROI_3,1892.3,2433.4
,ROI_3,1922.5,2431.9
CD3: CD8,ROI_3,1972,2431.5
CD3: CD8,ROI_3,1859.5,2430.6
CD3,ROI_3,1707,2433.6
,ROI_3,1824.4,2432.5
,ROI_3,2052.6,2432.8
CD3,ROI_3,1738.2,2432.9
CD3,ROI_3,1986.4,2434.3
,ROI_3,2038.6,2436.9
CD3,ROI_3,1850.3,2434.3
,ROI_3,2124.1,2434.7
,ROI_3,2135.2,2434.5
,ROI_3,2156.3,2435
,ROI_3,2177.1,2434.8
,ROI_3,2099.4,2436.1
CD3: CD8,ROI_3,1696.8,2434.5
,ROI_3,1950.1,2436.1
CD3,ROI_3,1939,2437.5
,ROI_3,2108.7,2438.4
,ROI_3,1912.8,2436.5
,ROI_3,2064.1,2437.4
CD3,ROI_3,1831.5,2437.1
CD3,ROI_3,1859.1,2438.7
,ROI_3,2120.2,2439.7
CD3,ROI_3,1870.7,2440
,ROI_3,1722.4,2442
,ROI_3,2139.3,2442.6
CD3: CD8,ROI_3,1848.7,2442.4
,ROI_3,2016.5,2440.3
CD3,ROI_3,1698.4,2441.1
,ROI_3,1758,2440.8
,ROI_3,1787.8,2441.3
CD3,ROI_3,1712.4,2446.8
,ROI_3,2044.1,2444.5
CD3,ROI_3,1776.8,2443.1
CD3,ROI_3,1862.8,2444.2
CD3: CD8,ROI_3,1924.2,2442.9
,ROI_3,1949.9,2444.4
,ROI_3,1965.2,2444
,ROI_3,1840.3,2446.9
,ROI_3,1972.7,2447.6
PanCK,ROI_3,2027.6,2446.2
,ROI_3,2131.8,2444.8
CD3,ROI_3,1893.2,2445.7
,ROI_3,2020,2445.8
CD3,ROI_3,1797.4,2446.3
,ROI_3,1957.6,2446.8
CD3,ROI_3,1762.4,2448.2
CD8,ROI_3,1905.1,2446.4
CD3,ROI_3,1935.1,2450.1
,ROI_3,1915.2,2447.3
,ROI_3,2053.5,2447
,ROI_3,2110.2,2451.3
CD3,ROI_3,1784.4,2449.2
,ROI_3,2001.4,2447.6
,ROI_3,1826,2451.5
,ROI_3,1815.4,2452.7
CD3,ROI_3,1860.2,2449.7
,ROI_3,2160.5,2452.4
,ROI_3,1771.6,2450.9
,ROI_3,2046.5,2453.3
,ROI_3,2175.4,2453.5
CD3,ROI_3,1707.2,2453.4
,ROI_3,2134.3,2455.1
CD3,ROI_3,1806.6,2456.1
CD3,ROI_3,1890.7,2455.1
CD3,ROI_3,1875.9,2456.5
,ROI_3,2037.2,2457.3
,ROI_3,2119.2,2454.6
,ROI_3,2010.5,2454.5
,ROI_3,2087.1,2454.7
CD3,ROI_3,1864.7,2455.5
,ROI_3,1949.3,2456.4
,ROI_3,2021.5,2455.8
CD3: CD8,ROI_3,1766.1,2455.8
CD3: CD8,ROI_3,1915.1,2457.8
,ROI_3,1735.5,2459.3
CD3,ROI_3,1783.6,2457
,ROI_3,2212.9,2459.4
CD3: CD8,ROI_3,1903.8,2460.1
,ROI_3,2143.1,2459.9
CD3,ROI_3,1980.3,2461.8
CD3,ROI_3,1749,2461.9
CD3,ROI_3,1837.2,2460.4
,ROI_3,1941.4,2462.8
CD3,ROI_3,1764.5,2462.9
,ROI_3,2112.6,2461
,ROI_3,1789.2,2462.4
CD3: CD8,ROI_3,1967.8,2461.4
,ROI_3,1882.8,2462.1
,ROI_3,2049.2,2463.5
,ROI_3,1860.5,2463.2
,ROI_3,1896.3,2462.6
,ROI_3,1829.8,2464.3
CD3,ROI_3,1796.1,2464.5
,ROI_3,2092.1,2465.3
,ROI_3,1846.5,2464.8
,ROI_3,2017.7,2466.6
,ROI_3,2118.2,2463.9
,ROI_3,2171.7,2465.8
,ROI_3,2058.1,2465.2
CD3,ROI_3,1757.3,2467.7
CD3,ROI_3,1730.1,2468.7
,ROI_3,1921.4,2467.4
CD3,ROI_3,1891.3,2468.7
,ROI_3,2115.7,2468.9
CD3,ROI_3,1812.3,2470.5
CD3: CD8,ROI_3,1875.5,2470.5
,ROI_3,2068.6,2467.3
,ROI_3,2100.8,2469.2
,ROI_3,2217.5,2473.1
CD3,ROI_3,1836.6,2469
,ROI_3,1996.4,2468.9
,ROI_3,2136.6,2468.4
CD3,ROI_3,1744.7,2471
,ROI_3,2041.3,2473.1
CD3,ROI_3,2129.2,2471.5
,ROI_3,1963.1,2469.2
,ROI_3,2163.2,2469.6
,ROI_3,1799.1,2472.4
CD3: CD8,ROI_3,1981.4,2472.1
CD3,ROI_3,1771.9,2473
,ROI_3,1969.7,2472.1
,ROI_3,2056,2472.5
,ROI_3,2109.8,2474.8
CD3: CD8,ROI_3,1911.2,2472.7
,ROI_3,2076.3,2473.1
CD3: CD8,ROI_3,1832.6,2474.5
,ROI_3,2068.1,2476.5
CD3: CD8,ROI_3,1857.1,2474.5
,ROI_3,1960.3,2474.5
,ROI_3,1788,2474.6
CD3,ROI_3,1842.8,2476.3
,ROI_3,2160.7,2479.3
,ROI_3,1720.1,2476.5
CD3: CD8,ROI_3,1919.2,2475.3
CD3: CD8,ROI_3,1899.9,2477.6
,ROI_3,2121.3,2478.3
CD3: CD8,ROI_3,1887.9,2478.8
,ROI_3,1973.8,2476.9
,ROI_3,2010.9,2478.7
,ROI_3,2146.1,2477
,ROI_3,1992.3,2477.6
CD3,ROI_3,1760.6,2478.4
CD3,ROI_3,1750.9,2478.9
,ROI_3,2102.2,2478.2
,ROI_3,1937.5,2479.1
,ROI_3,2052.9,2480.6
CD3: CD8,ROI_3,1814.3,2480.2
CD3: CD8,ROI_3,1925.3,2480
,ROI_3,1981.9,2481.5
,ROI_3,1826.8,2479.9
,ROI_3,1952.6,2482.3
CD3,ROI_3,1795.4,2481.6
,ROI_3,2138.4,2486.6
CD3,ROI_3,1850.3,2483.3
,ROI_3,2081.1,2481.5
,ROI_3,1879.4,2484.1
CD3: CD8,ROI_3,1916.7,2483.1
CD3,ROI_3,1688.5,2484.5
CD3,ROI_3,1907.9,2484.4
,ROI_3,1823.6,2485.3
,ROI_3,1974.2,2483.6
,ROI_3,1939.6,2486.2
,ROI_3,2062.8,2484.7
,ROI_3,2187.3,2489.8
,ROI_3,1757.9,2486.8
,ROI_3,2086.4,2487.2
CD3,ROI_3,1796.4,2489.7
CD3: CD8,ROI_3,1713.2,2488.3
CD3,ROI_3,1704.6,2487.4
CD3,ROI_3,1779.9,2488
,ROI_3,2033,2487.6
,ROI_3,2173.1,2489.9
CD3,ROI_3,1813.3,2490.2
CD3,ROI_3,1735.9,2490.2
,ROI_3,1988.5,2489.5
,ROI_3,1769.9,2490.2
,ROI_3,2045.7,2491.5
CD3,ROI_3,1873.9,2493.8
,ROI_3,2074.8,2492
CD3,ROI_3,1861.7,2491.6
,ROI_3,2152.2,2492.8
,ROI_3,1909.4,2494.3
CD3,ROI_3,1847.8,2493.7
CD3,ROI_3,1822.1,2494.7
,ROI_3,2004.4,2493.6
,ROI_3,2018.1,2493.6
,ROI_3,2025.5,2493.7
,ROI_3,2065.2,2494.1
,ROI_3,1693.5,2494
CD3,ROI_3,1937.3,2493.7
,ROI_3,2036.5,2500.9
CD3,ROI_3,2112.2,2494.8
,ROI_3,1779.5,2496.8
,ROI_3,2096.5,2494.8
,ROI_3,1980.2,2497
CD3,ROI_3,1757.4,2497.2
CD3,ROI_3,1745.2,2499.7
CD3,ROI_3,1835.6,2498.9
CD3,ROI_3,1886.9,2500.1
,ROI_3,1733.2,2500.1
,ROI_3,2140.7,2498.8
,ROI_3,1935.6,2500.7
,ROI_3,2147.2,2501.3
,ROI_3,2078.2,2501.8
,ROI_3,2164.5,2499.9
,ROI_3,2061.6,2502.5
,ROI_3,1915.9,2502.1
,ROI_3,1815.3,2503.5
,ROI_3,1827,2503.1
,ROI_3,2099.5,2502.3
,ROI_3,2108.1,2502.8
,ROI_3,2134.9,2502.4
CD3: CD8,ROI_3,1868.4,2502.5
,ROI_3,2127.4,2503.4
CD3,ROI_3,1845.2,2504.9
,ROI_3,2179.8,2510.9
,ROI_3,1778.4,2507.4
CD3,ROI_3,1852.8,2504.4
CD3: CD8,ROI_3,1923.2,2505.1
,ROI_3,2161.6,2507.5
,ROI_3,1861,2504.9
CD3: CD8,ROI_3,1873,2507.7
CD3,ROI_3,1718.3,2506.3
PanCK,ROI_3,2152.4,2509.3
,ROI_3,2194.7,2506.7
,ROI_3,1730.6,2508.1
CD3: CD8,ROI_3,1749.1,2510.5
,ROI_3,1865.8,2508.1
,ROI_3,1723.9,2507.5
CD3: CD8,ROI_3,1881.2,2510.5
,ROI_3,2109.8,2508.1
,ROI_3,2006.9,2508.3
,ROI_3,2054.4,2509.1
,ROI_3,1800.7,2509.2
CD3: CD8,ROI_3,1832.8,2509.6
,ROI_3,1900.6,2510.5
CD3: CD8,ROI_3,1979.2,2509.4
,ROI_3,1855.5,2512.3
CD3,ROI_3,1891.4,2512.1
,ROI_3,1963.1,2510
,ROI_3,2201.3,2515.3
CD3,ROI_3,1809.1,2513.2
,ROI_3,2038.8,2514.8
,ROI_3,2019.7,2512.3
,ROI_3,2110.7,2514.3
CD3: CD8,ROI_3,1985.3,2514.2
,ROI_3,2095.5,2512.7
CD3,ROI_3,1822.2,2516.8
CD3,ROI_3,1919.9,2514.3
,ROI_3,1731.1,2516.1
CD3,ROI_3,1838.9,2516.3
,ROI_3,1866.5,2517.3
CD3: CD8,ROI_3,1995.4,2516.3
CD3: CD8,ROI_3,1974.9,2518.9
,ROI_3,2101.1,2516.2
,ROI_3,2158,2517.5
CD3,ROI_3,1796.4,2517.2
CD3,ROI_3,1960.1,2518.7
CD3,ROI_3,1751.8,2519.9
CD3: CD8,ROI_3,1887.9,2519.8
,ROI_3,2008.9,2518.4
CD3,ROI_3,1900.9,2519.6
CD3,ROI_3,1853.2,2520.7
,ROI_3,1930.1,2518.5
,ROI_3,2167.3,2520.7
CD3,ROI_3,1688.1,2520.6
,ROI_3,2151.2,2522.1
CD3,ROI_3,1833.3,2523
CD3,ROI_3,1879.1,2522.4
,ROI_3,1805,2525.3
PanCK,ROI_3,1814.7,2522
,ROI_3,2056.9,2521.7
,ROI_3,2095.7,2521
CD3: CD8,ROI_3,1982.4,2523.2
,ROI_3,2116.8,2523.5
,ROI_3,1728.6,2525.6
,ROI_3,2073.7,2524.9
,ROI_3,2177.4,2527
CD3: CD8,ROI_3,2017.8,2525.4
CD3: CD8,ROI_3,1903.5,2527.7
CD3: CD8,ROI_3,1953.3,2524.7
,ROI_3,1997.7,2525.2
,ROI_3,2049.6,2527.8
,ROI_3,2189.5,2526.1
,ROI_3,2091.9,2526.4
CD3,ROI_3,1701.1,2527.2
,ROI_3,1860.3,2528.9
,ROI_3,1940.6,2529.3
,ROI_3,2101.9,2528
,ROI_3,2195.7,2533.2
,ROI_3,1871.9,2529.2
CD3: CD8,ROI_3,1984.6,2529.4
,ROI_3,2146.5,2527
CD3,ROI_3,1745,2528.8
,ROI_3,2120.9,2530.1
CD3,ROI_3,1961.8,2531.7
CD3,ROI_3,1971.5,2535.6
CD3,ROI_3,1910.3,2531.8
CD3,ROI_3,2006.3,2530.5
CD3,ROI_3,1836,2534.8
CD8,ROI_3,1949.1,2532.4
,ROI_3,2156.9,2533.6
CD3: CD8,ROI_3,1955,2533.9
,ROI_3,2184.1,2532.3
,ROI_3,2135,2534
CD3: CD8,ROI_3,1786.9,2537.6
,ROI_3,2168.4,2534.4
,ROI_3,1844.3,2534.4
CD8,ROI_3,1991.5,2534.3
CD3,ROI_3,1981.6,2537.5
CD3,ROI_3,1777.7,2536.7
,ROI_3,2147.9,2535.8
,ROI_3,2002.1,2539.3
,ROI_3,2050.5,2537.7
,ROI_3,2057.1,2537.1
,ROI_3,2045.3,2540.3
,ROI_3,2181.6,2540.3
CD3,ROI_3,1933.4,2541.4
CD3,ROI_3,1941.2,2542.1
,ROI_3,1988.3,2541.7
CD3,ROI_3,1911.1,2540.9
,ROI_3,2117.7,2540.8
CD3,ROI_3,1871.4,2542.4
,ROI_3,2106.2,2541.9
CD3,ROI_3,2014.8,2540.8
,ROI_3,2070.8,2543.3
,ROI_3,1901.3,2543.2
CD3: CD8,ROI_3,1889.5,2546.3
CD3: CD8,ROI_3,1996.9,2545.4
,ROI_3,2187.7,2544.8
CD3: CD8,ROI_3,1921.8,2547.6
CD3: CD8,ROI_3,1977.7,2547.6
,ROI_3,2021.2,2547.1
,ROI_3,2114.6,2547.9
,ROI_3,2057.3,2546.3
,ROI_3,1961.8,2547.3
,ROI_3,2123.5,2545.9
,ROI_3,2235.6,2548.2
CD3,ROI_3,1945.1,2550.5
CD3: CD8,ROI_3,1748.3,2548
,ROI_3,1779.8,2550.5
CD3,ROI_3,1715.5,2548.3
CD3,ROI_3,1727.5,2549.2
